ano,sigla_uf,cargo,sigla_partido,id_municipio_tse,municipio,numero_candidato,votos,resultado,resultado_agregado,nome_urna,nome,idade,genero,instrucao,ocupacao,raca,fundo_partidario,fundo_especial,fundo_total,#NULO,FUNDO ESPECIAL,FUNDO PARTIDARIO,OUTROS RECURSOS
2020,SP,vereador,REPUBLICANOS,61751,Artur Nogueira,10111,479,suplente,não eleito,Joaquim Ferreirinha,Joaquim Chaves Pinheiro,56.0,masculino,ensino medio completo,trabalhador de construcao civil,branca,0.0,0.0,0.0,0.0,0.0,0.0,450.0
2020,SP,vereador,REPUBLICANOS,61751,Artur Nogueira,10103,16,suplente,não eleito,Cleide Benedito,Cleide Aparecida Benedito Teles,59.0,feminino,ensino fundamental completo,faxineiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61751,Artur Nogueira,10222,966,eleito por qp,eleito,Beto Baiano,Dailton Silva Barbosa,46.0,masculino,ensino fundamental completo,faxineiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,2829.9
2020,SP,vereador,REPUBLICANOS,61751,Artur Nogueira,10777,15,suplente,não eleito,Lucas Mariano,Lucas Da Silva Mariano,25.0,masculino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10010,34,suplente,não eleito,Valéria Antonelli,Valéria Martini Antonelli,57.0,feminino,ensino medio completo,administrador,branca,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10333,12,suplente,não eleito,Luci Marques,Luci Marques De Assis Santos,59.0,feminino,ensino medio completo,administrador,branca,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10999,23,suplente,não eleito,Missao Da Chácara,Decio Missao Asano,55.0,masculino,ensino medio completo,comerciante,parda,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10777,16,suplente,não eleito,Braga,Walter Roberto Braga,75.0,masculino,ensino medio completo,jornalista e redator,parda,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10150,30,suplente,não eleito,Miro,Claudemiro Florindo,50.0,masculino,ensino medio completo,enfermeiro,preta,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10153,15,suplente,não eleito,Wilson De Araújo,Wilson De Araujo,51.0,masculino,ensino medio completo,servidor publico municipal,branca,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61778,Arujá,10222,60,suplente,não eleito,Leticia Silva,Letícia Aparecida Silva Lourenço,32.0,feminino,ensino medio completo,comerciante,preta,0.0,1879.28,1879.28,0.0,1879.28,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61794,Assis,10207,60,suplente,não eleito,Tatinho Campana,Ademir Campana,52.0,masculino,ensino fundamental completo,trabalhador de construcao civil,branca,0.0,0.0,0.0,0.0,0.0,0.0,299.53999999999996
2020,SP,vereador,REPUBLICANOS,61794,Assis,10444,366,suplente,não eleito,Dr Ernesto Nóbile Advogado,Ernesto Benedito Nóbile,62.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,10299.54
2020,SP,vereador,REPUBLICANOS,61794,Assis,10144,225,suplente,não eleito,Luiz Barros Ventania,Luiz Carlos De Barros,57.0,masculino,ensino medio completo,publicitario,branca,0.0,0.0,0.0,0.0,0.0,0.0,299.53999999999996
2020,SP,vereador,REPUBLICANOS,61794,Assis,10044,139,suplente,não eleito,Aninha De Jesus,Ana Aparecida De Jesus Rodrigues,52.0,feminino,ensino medio completo,enfermeiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,411.53999999999996
2020,SP,vereador,REPUBLICANOS,61794,Assis,10060,89,suplente,não eleito,Claudia Nizoli,Claudia Regina Miranda Batista Nizoli,47.0,feminino,ensino superior completo,servidor publico estadual,branca,0.0,0.0,0.0,0.0,0.0,0.0,1649.54
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10500,163,suplente,não eleito,Marcia Forão,Marcia Aparecida De Oliveira Forão,57.0,feminino,ensino superior completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10154,1,suplente,não eleito,Rosi Bispo,Rosimeire Bispo De Lima Fonseca,54.0,feminino,ensino fundamental completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10010,220,suplente,não eleito,Renato Russomano,Renato Borges Russomanno,52.0,masculino,ensino superior completo,publicitario,branca,0.0,0.0,0.0,0.0,0.0,0.0,7307.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10000,63,suplente,não eleito,Luci Marques,Luci Cleide Dos Reis Marques,38.0,feminino,le e escreve,empresario,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10190,239,suplente,não eleito,Kadu Do Busão,Claudimir Aparecido De Godoi,45.0,masculino,le e escreve,motorista de veiculos de transporte coletivo de passageiros,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10123,1118,eleito por media,eleito,Sidnei Guerreiro,Sidnei Luciano Gonçalves,41.0,masculino,ensino medio completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,13978.07
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10999,219,suplente,não eleito,Anderson Silva,Anderson Da Silva Ferreira,36.0,masculino,ensino medio completo,motorista particular,branca,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
2020,SP,vereador,REPUBLICANOS,61816,Atibaia,10777,162,suplente,não eleito,Nezão,Weberson Junior De Oliveira,30.0,masculino,le e escreve,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
2020,SP,vereador,REPUBLICANOS,61891,Avaré,10000,221,suplente,não eleito,Serjão,Sergio Luiz Martins,41.0,masculino,ensino fundamental completo,outros,branca,0.0,27.0,27.0,0.0,27.0,0.0,1200.0
2020,SP,vereador,REPUBLICANOS,61891,Avaré,10777,96,suplente,não eleito,Rildo Benvindo,Rildo José Benvindo,35.0,masculino,ensino medio completo,outros,preta,0.0,27.0,27.0,0.0,27.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61891,Avaré,10147,28,suplente,não eleito,Edmilson Germano,Edmilson Correia Germano,31.0,masculino,ensino medio incompleto,outros,branca,0.0,27.0,27.0,0.0,27.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61891,Avaré,10333,103,suplente,não eleito,Bia Assistente Social,Beatriz Cristina Martins,30.0,feminino,ensino superior completo,outros,branca,0.0,56.36,56.36,0.0,56.36,0.0,0.0
2020,SP,prefeito,REPUBLICANOS,61972,Bananal,10,2848,eleito,não eleito,Dr William,William Landim Da Silva,31.0,masculino,ensino superior completo,advogado,branca,0.0,5000.0,5000.0,0.0,5000.0,0.0,28940.0
2020,SP,vereador,REPUBLICANOS,62057,Barra Bonita,10101,12,nao eleito,não eleito,Carlos Xavier,Carlos Alberto Cursino Xavier,57.0,masculino,ensino fundamental completo,aposentado (exceto servidor publico),branca,0.0,367.66,367.66,0.0,367.65999999999997,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62057,Barra Bonita,10777,88,nao eleito,não eleito,Pastor Valdecir,Valdecir Navarro,43.0,masculino,ensino medio completo,motorista de veiculos de transporte coletivo de passageiros,branca,0.0,367.66,367.66,0.0,367.65999999999997,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62057,Barra Bonita,10111,60,nao eleito,não eleito,Baiano Da Brigada,Aparecido Silva Soares,47.0,masculino,ensino fundamental completo,bombeiro civil,parda,0.0,367.66,367.66,0.0,367.65999999999997,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62057,Barra Bonita,10246,3,nao eleito,não eleito,Natalia Parezan,Iaci Natalia Parezan,35.0,feminino,ensino fundamental completo,dona de casa,branca,0.0,367.66,367.66,0.0,367.65999999999997,0.0,0.0
2020,SP,vereador,REPUBLICANOS,61360,Barra do Chapéu,10431,6,nao eleito,não eleito,Claudemir Rodrigues,Claudemir Rodrigues De Lima,43.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,2760.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10010,40,suplente,não eleito,Coelho Da Casa De Festa,Jose Valerio Bernardes,55.0,masculino,ensino fundamental completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10999,88,suplente,não eleito,Fatima Limieri,Fatima Aparecida Limieri,61.0,feminino,ensino medio completo,servidor publico civil aposentado,branca,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10456,456,suplente,não eleito,Sol Salvador,Sol Salvador,51.0,masculino,ensino superior incompleto,jornalista e redator,branca,0.0,0.0,0.0,0.0,0.0,0.0,1140.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10192,63,suplente,não eleito,Itamar Tigrão,Itamar Santana Dos Santos,51.0,masculino,ensino fundamental completo,vigilante,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10124,103,suplente,não eleito,Pastor Nelson,Nelson Filgueira De Souza,52.0,masculino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10007,147,suplente,não eleito,Cido Cardoso,Aparecido Maria Cardoso,46.0,masculino,ensino fundamental completo,motoboy,parda,0.0,0.0,0.0,0.0,0.0,0.0,700.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10666,123,suplente,não eleito,Jaqueline Do Trevão,Jaqueline Americo De Oliveira,42.0,feminino,ensino medio completo,vendedor de comercio varejista e atacadista,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10110,43,suplente,não eleito,Cintia Malagutti,Cintia Barbosa Da Silva Malagutti,38.0,feminino,ensino superior completo,auxiliar de escritorio e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10789,46,suplente,não eleito,Dra Juliana Luciana,Juliana Luciano Dos Santos,33.0,feminino,ensino superior completo,advogado,parda,0.0,0.0,0.0,0.0,0.0,0.0,680.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10180,25,suplente,não eleito,Priscila Da Segurança,Priscila Cheme,38.0,feminino,ensino medio completo,vigilante,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62090,Barretos,10555,257,suplente,não eleito,Dr Douglas Silva,Douglas Henrique Da Silva,28.0,masculino,ensino superior completo,advogado,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62111,Barrinha,10123,198,suplente,não eleito,Irma Cida,Aparecida Do Perpetuo Socorro Lemos Oliveira,53.0,feminino,ensino fundamental completo,empregado domestico,parda,0.0,0.0,0.0,0.0,0.0,0.0,829.15
2020,SP,vereador,REPUBLICANOS,62111,Barrinha,10456,142,suplente,não eleito,Junin Da Van,Benedito Pavan Junior,50.0,masculino,ensino medio completo,motorista particular,branca,0.0,0.0,0.0,0.0,0.0,0.0,1251.15
2020,SP,vereador,REPUBLICANOS,62111,Barrinha,10333,9,suplente,não eleito,Otacilio Pintor,Otacilio Roberto De Oliveira,43.0,masculino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,533.15
2020,SP,prefeito,REPUBLICANOS,62111,Barrinha,10,1944,nao eleito,não eleito,Takeda,Luciano Aparecido Takeda Gomes,41.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,46250.0
2020,SP,vereador,REPUBLICANOS,62111,Barrinha,10000,68,suplente,não eleito,Natinha,Natanael Silverio Da Barra,30.0,masculino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,531.15
2020,SP,vereador,REPUBLICANOS,62111,Barrinha,10555,39,suplente,não eleito,Felipe Vieira,Felipe Vieira,26.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,531.15
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10434,1516,suplente,não eleito,Edmilson Dimi,Edmilson Gusmão De Oliveira,51.0,masculino,ensino superior completo,empresario,parda,0.0,1093.0,1093.0,0.0,1093.0,0.0,14575.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10514,62,suplente,não eleito,Tia Lenir Do Brandão,Lenir Maria Da Silva Garcia,49.0,feminino,ensino medio completo,outros,parda,0.0,968.0,968.0,0.0,968.0,0.0,950.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10450,504,suplente,não eleito,Bozó,Marcos Antônio Alfredo Da Silva,50.0,masculino,ensino medio completo,empresario,parda,0.0,1108.62,1108.62,0.0,1108.62,0.0,9650.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10300,0,suplente,não eleito,Professor James,Romildo Da Silva Oliveira,50.0,masculino,ensino medio completo,professor e instrutor de formacao profissional,parda,,,,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10207,60,suplente,não eleito,Gi Do Churrasquinho,Gisele Rodrigues Dos Reis,42.0,feminino,ensino medio incompleto,comerciante,parda,0.0,968.0,968.0,0.0,968.0,0.0,350.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10200,125,suplente,não eleito,Ivan Do Belval,Ivan Pereira Batista,47.0,masculino,ensino medio completo,escultor e pintor,branca,0.0,968.0,968.0,0.0,968.0,0.0,350.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10007,78,suplente,não eleito,Eliane Matias,Eliane Silva Santana,38.0,feminino,ensino superior completo,comerciante,branca,0.0,968.0,968.0,0.0,968.0,0.0,350.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10001,295,suplente,não eleito,Dr Aladio,Aladio Augusto Da Silva Júnior,34.0,masculino,ensino superior completo,advogado,branca,0.0,878.0,878.0,0.0,878.0,0.0,350.0
2020,SP,vereador,REPUBLICANOS,62138,Barueri,10456,78,suplente,não eleito,Cristian Cj,Cristian Johnny De Souza Mol,26.0,masculino,ensino superior incompleto,produtor de espetaculos publicos,branca,0.0,968.0,968.0,0.0,968.0,0.0,350.0
2020,SP,vereador,REPUBLICANOS,62170,Batatais,10000,125,nao eleito,não eleito,Piteli,José Antônio Piteli,68.0,masculino,ensino fundamental incompleto,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10321,114,suplente,não eleito,Rubens De Souza,Rubens Roberto Rodrigues De Souza,60.0,masculino,ensino superior completo,servidor publico municipal,branca,0.0,4031.5,4031.5,0.0,4031.5,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10777,140,suplente,não eleito,Everaldo Da Saúde,Everaldo Soares De Oliveira,57.0,masculino,ensino superior completo,servidor publico municipal,parda,0.0,84487.28,84487.28,0.0,84487.28,0.0,0.0
2020,SP,prefeito,REPUBLICANOS,62197,Bauru,10,4758,nao eleito,não eleito,Edu Avallone,Eduardo Janzon Avallone Nogueira,52.0,masculino,ensino superior completo,advogado,branca,0.0,190400.0,190400.0,0.0,190400.0,0.0,45259.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10888,117,suplente,não eleito,Hélio Santiago,Hélio Santiago Dos Santos,51.0,masculino,ensino medio completo,cozinheiro,parda,0.0,2719.3900000000003,2719.3900000000003,0.0,2719.39,0.0,400.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10001,27,suplente,não eleito,Paulo Eduardo Ladeira,Paulo Eduardo Da Costa Ladeira,46.0,masculino,ensino medio completo,programador de computador,branca,0.0,2235.28,2235.28,0.0,2235.2799999999997,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10222,258,suplente,não eleito,Leandro Two Enfermeiro,Leandro Henrique Rodrigues,41.0,masculino,ensino medio completo,enfermeiro,branca,0.0,3040.5,3040.5,0.0,3040.5,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10500,90,suplente,não eleito,Lilian De Carvalho,Lilian Mara De Carvalho Rodrigues,42.0,feminino,ensino superior completo,jornalista e redator,branca,0.0,43208.39,43208.39,0.0,43208.39,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10400,228,suplente,não eleito,Camila Mercadinho Toca Do Saci,Camila Salva Paulino,37.0,feminino,ensino superior incompleto,empresario,branca,0.0,3040.5,3040.5,0.0,3040.5,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62197,Bauru,10333,344,suplente,não eleito,Shirley Marques Sígalo,Shirley Marques Sígalo,37.0,feminino,ensino medio completo,vendedor de comercio varejista e atacadista,branca,0.0,45055.5,45055.5,0.0,45055.5,0.0,7.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10123,32,nao eleito,não eleito,Edson,Edson Pereira Dos Santos,66.0,masculino,ensino medio completo,empresario,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10777,37,nao eleito,não eleito,Zanata,Pedro Paulo Zanata,62.0,masculino,ensino fundamental completo,administrador,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10456,32,nao eleito,não eleito,Neco,Valdevino De Oliveira,66.0,masculino,ensino fundamental completo,aposentado (exceto servidor publico),preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10101,389,nao eleito,não eleito,Celso Da Padaria,Celso Fernando Thome,56.0,masculino,ensino medio completo,administrador,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10333,142,nao eleito,não eleito,Moraes,Anderson Arthur De Moraes,51.0,masculino,ensino superior completo,empresario,branca,0.0,0.0,0.0,0.0,0.0,0.0,4020.0
2020,SP,vereador,REPUBLICANOS,62219,Bebedouro,10150,13,nao eleito,não eleito,Silvani Santiago,Silvani Santiago Gomes,49.0,feminino,ensino medio incompleto,dona de casa,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10333,82,suplente,não eleito,Gilmar Simeão,Gilmar Simeão,68.0,masculino,ensino medio completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,2070.9
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10321,43,suplente,não eleito,Ivo Rosa,Ivo Da Silva Rosa,59.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1118.7
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10210,13,suplente,não eleito,Tico Viana,Roque Benedicto Viana,63.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,751.9
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10111,6,suplente,não eleito,Adelaide,Adelaide Batista,67.0,feminino,ensino fundamental completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,741.9
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10010,4,suplente,não eleito,Maria Aparecida,Maria Aparecida Da Silva Batista,48.0,feminino,ensino fundamental completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,755.8199999999999
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10555,56,suplente,não eleito,Roni Mosca,Ronivaldo Aparecido Barbosa,43.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,891.9
2020,SP,vereador,REPUBLICANOS,62251,Bernardino de Campos,10122,5,suplente,não eleito,Danila,Danila Marcelina Martimiano,39.0,feminino,ensino fundamental completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,755.9
2020,SP,vereador,REPUBLICANOS,61280,Bertioga,10111,574,suplente,não eleito,Biró,Magno Roberto Silva Souza,46.0,masculino,ensino medio completo,vereador,parda,0.0,0.0,0.0,0.0,0.0,0.0,14050.72
2020,SP,vereador,REPUBLICANOS,61280,Bertioga,10013,49,suplente,não eleito,Gorete Barros,Maria Gorete Ferreira De Barros,55.0,feminino,ensino medio completo,comerciante,parda,0.0,0.0,0.0,0.0,0.0,0.0,4676.75
2020,SP,vereador,REPUBLICANOS,61280,Bertioga,10222,668,eleito por media,eleito,Guarujá,Gilmar Barbosa Dos Santos,41.0,masculino,ensino fundamental completo,comerciante,preta,0.0,0.0,0.0,0.0,0.0,0.0,5301.16
2020,SP,vereador,REPUBLICANOS,62332,Boa Esperança do Sul,10011,50,nao eleito,não eleito,Jorge Da Luva,Jorge Nunes Tamanqueira De Mello,60.0,masculino,ensino medio completo,vendedor pracista representante caixeiro-viajante e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,980.87
2020,SP,vereador,REPUBLICANOS,62391,Boituva,10555,69,suplente,não eleito,Nilson Bahia,Nilson Santos Oliveira Silva,45.0,masculino,ensino fundamental completo,frentista,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62391,Boituva,10620,38,suplente,não eleito,Cleves Ramos,Cleves Da Silva Ramos,35.0,masculino,ensino medio completo,tecnico de quimica,preta,0.0,2000.0,2000.0,0.0,2000.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62391,Boituva,10606,37,suplente,não eleito,Cicero Paixao,Cicero Ferreira Da Paixão,59.0,masculino,ensino medio completo,jardineiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,REPUBLICANOS,62391,Boituva,10100,587,eleito por media,eleito,Flavio Do Posto,Flavio Nunes De Lima,43.0,masculino,ensino medio completo,frentista,parda,0.0,12000.0,12000.0,0.0,12000.0,0.0,766.46
2020,SP,vereador,REPUBLICANOS,62413,Bom Jesus dos Perdões,10000,227,nao eleito,não eleito,Lula Do Açougue,Luis Estevão Da Silva,53.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1525.8
2020,SP,vereador,REPUBLICANOS,62413,Bom Jesus dos Perdões,10777,28,nao eleito,não eleito,Juliana Braga,Juliana Bernardes Da Silva Braga,41.0,feminino,ensino superior incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,710.8
2020,SP,vereador,REPUBLICANOS,62413,Bom Jesus dos Perdões,10117,16,nao eleito,não eleito,Reginaldo,Reginaldo Nascimento Santos,50.0,masculino,ensino fundamental completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,710.8
2020,SP,vereador,REPUBLICANOS,62413,Bom Jesus dos Perdões,10789,71,nao eleito,não eleito,Ricardo Morango,Ricardo Bueno Tavares,34.0,masculino,ensino medio completo,auxiliar de escritorio e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,1134.3
2020,SP,vereador,REPUBLICANOS,61786,Bom Sucesso de Itararé,10222,2,suplente,não eleito,Cristina Aranha,Maria Cristina Marques Souza Aranha Soares,59.0,feminino,ensino superior completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,838.0
2020,SP,vereador,REPUBLICANOS,61786,Bom Sucesso de Itararé,10623,69,eleito por media,eleito,Jô,Jose Antonio Rodrigues Pontes,36.0,masculino,ensino medio completo,agricultor,branca,0.0,0.0,0.0,0.0,0.0,0.0,1078.0
2020,SP,vereador,REPUBLICANOS,61786,Bom Sucesso de Itararé,10223,16,suplente,não eleito,Silas,Silas Gabriel Chaves,30.0,masculino,ensino medio incompleto,motorista de veiculos de transporte de carga,branca,0.0,0.0,0.0,0.0,0.0,0.0,1259.0
